leg_id,datetime,pivot_side,structure_label,pivot_price,price_change,pct_change,swing_direction,threshold_pct
1356,2024-12-27 03:07:00,Low,HL,69.72,-0.12000000000000455,-0.001718213058419349,Down,0.001
1357,2024-12-27 03:24:00,High,HH,69.85,0.12999999999999545,0.0018646012621914565,Up,0.001
1358,2024-12-27 03:35:00,Low,HL,69.78,-0.06999999999999318,-0.0010021474588403079,Down,0.001
1359,2024-12-27 03:36:00,High,HH,69.86,0.0799999999999983,0.0011464603038120469,Up,0.001
1360,2024-12-27 03:38:00,Low,HL,69.78,-0.0799999999999983,-0.00114514743773253,Down,0.001
1361,2024-12-27 03:47:00,High,HH,69.88,0.09999999999999432,0.001433075379764892,Up,0.001
1362,2024-12-27 03:55:00,Low,HL,69.78,-0.09999999999999432,-0.0014310246136233218,Down,0.001
1363,2024-12-27 03:57:00,High,LH,69.86,0.0799999999999983,0.0011464603038120469,Up,0.001
1364,2024-12-27 04:16:00,Low,LL,69.66,-0.20000000000000284,-0.0028628685943316023,Down,0.001
1365,2024-12-27 04:26:00,High,HH,69.86,0.20000000000000284,0.0028710881424061085,Up,0.001
1366,2024-12-27 04:30:00,Low,HL,69.77,-0.09000000000000341,-0.0012882908674491933,Down,0.001
1367,2024-12-27 04:38:00,High,HH,69.87,0.10000000000000853,0.0014332807797048375,Up,0.001
1368,2024-12-27 04:43:00,Low,HL,69.8,-0.07000000000000739,-0.001001860598254023,Down,0.001
1369,2024-12-27 04:55:00,High,HH,69.95,0.15000000000000568,0.0021489971346706493,Up,0.001
1370,2024-12-27 05:08:00,Low,HL,69.82,-0.13000000000000966,-0.001858470335954432,Down,0.001
1371,2024-12-27 05:29:00,High,HH,69.98,0.1600000000000108,0.0022916069894014512,Up,0.001
1372,2024-12-27 05:30:00,Low,HL,69.87,-0.10999999999999943,-0.0015718776793369749,Down,0.001
1373,2024-12-27 06:28:00,High,HH,70.3,0.4299999999999926,0.006154286532130904,Up,0.001
1374,2024-12-27 06:41:00,Low,HL,70.17,-0.12999999999999545,-0.0018492176386912806,Down,0.001
1375,2024-12-27 06:52:00,High,LH,70.25,0.0799999999999983,0.001140088356847535,Up,0.001
1376,2024-12-27 06:56:00,Low,LL,70.12,-0.12999999999999545,-0.001850533807829069,Down,0.001
1377,2024-12-27 07:02:00,High,LH,70.21,0.0899999999999892,0.0012835139760409842,Up,0.001
1378,2024-12-27 07:18:00,Low,HL,70.12,-0.0899999999999892,-0.0012818686796750578,Down,0.001
1379,2024-12-27 07:52:00,High,HH,70.36,0.23999999999999488,0.003422703936109439,Up,0.001
1380,2024-12-27 08:02:00,Low,HL,70.19,-0.1700000000000017,-0.0024161455372371243,Down,0.001
1381,2024-12-27 08:04:00,High,LH,70.28,0.09000000000000341,0.0012822339364582103,Up,0.001
1382,2024-12-27 08:09:00,Low,LL,70.17,-0.10999999999999943,-0.0015651678998293006,Down,0.001
1383,2024-12-27 08:25:00,High,HH,70.31,0.14000000000000057,0.0019951546244834084,Up,0.001
1384,2024-12-27 08:31:00,Low,HL,70.2,-0.10999999999999943,-0.0015645000711136392,Down,0.001
1385,2024-12-27 08:35:00,High,LH,70.3,0.09999999999999432,0.0014245014245013454,Up,0.001
1386,2024-12-27 08:54:00,Low,HL,70.22,-0.0799999999999983,-0.001137980085348489,Down,0.001
1387,2024-12-27 09:01:00,High,HH,70.46,0.23999999999999488,0.003417829678154405,Up,0.001
1388,2024-12-27 09:06:00,Low,HL,70.36,-0.09999999999999432,-0.0014192449616803327,Down,0.001
1389,2024-12-27 09:27:00,High,HH,70.48,0.12000000000000455,0.0017055144968733948,Up,0.001
1390,2024-12-27 09:31:00,Low,HL,70.4,-0.0799999999999983,-0.0011350737797957144,Down,0.001
1391,2024-12-27 09:53:00,High,HH,70.56,0.1599999999999966,0.002272727272727204,Up,0.001
1392,2024-12-27 10:15:00,Low,LL,70.09,-0.46999999999999886,-0.006660997732426233,Down,0.001
1393,2024-12-27 10:19:00,High,LH,70.23,0.14000000000000057,0.0019974318733058105,Up,0.001
1394,2024-12-27 10:39:00,Low,HL,70.11,-0.12000000000000455,-0.0017086715079026593,Down,0.001
1395,2024-12-27 10:54:00,High,HH,70.36,0.25,0.003565825131935485,Up,0.001
1396,2024-12-27 11:04:00,Low,HL,70.23,-0.12999999999999545,-0.0018476407049459187,Down,0.001
1397,2024-12-27 11:15:00,High,HH,70.38,0.14999999999999147,0.0021358393848780466,Up,0.001
1398,2024-12-27 11:18:00,Low,HL,70.28,-0.09999999999999432,-0.0014208581983516932,Down,0.001
1399,2024-12-27 11:31:00,High,HH,70.51,0.23000000000000398,0.0032726237905520428,Up,0.001
1400,2024-12-27 12:44:00,Low,LL,70.11,-0.4000000000000057,-0.005672954190894974,Down,0.001
1401,2024-12-27 12:56:00,High,LH,70.35,0.23999999999999488,0.0034231921266580922,Up,0.001
1402,2024-12-27 12:59:00,Low,HL,70.27,-0.0799999999999983,-0.0011371712864249872,Down,0.001
1403,2024-12-27 13:20:00,High,HH,70.6,0.3299999999999983,0.004696171908353364,Up,0.001
1404,2024-12-27 13:29:00,Low,HL,70.52,-0.0799999999999983,-0.001133144475920611,Down,0.001
1405,2024-12-27 13:59:00,High,HH,70.65,0.13000000000000966,0.001843448667044889,Up,0.001
1406,2024-12-27 14:02:00,Low,HL,70.57,-0.0800000000000125,-0.0011323425336166038,Down,0.001
1407,2024-12-27 14:12:00,High,HH,70.74,0.1700000000000017,0.002408955646875377,Up,0.001
1408,2024-12-27 14:31:00,Low,LL,70.5,-0.23999999999999488,-0.003392705682781938,Down,0.001
1409,2024-12-27 14:34:00,High,LH,70.58,0.0799999999999983,0.0011347517730495582,Up,0.001
1410,2024-12-27 15:46:00,Low,LL,70.16,-0.4200000000000017,-0.005950694247662258,Down,0.001
1411,2024-12-27 16:34:00,High,LH,70.29,0.13000000000000966,0.001852907639680934,Up,0.001
1412,2024-12-29 18:03:00,Low,HL,70.17,-0.12000000000000455,-0.0017072129748186837,Down,0.001
1413,2024-12-29 18:49:00,High,HH,70.47,0.29999999999999716,0.004275331338178701,Up,0.001
1414,2024-12-29 19:13:00,Low,HL,70.37,-0.09999999999999432,-0.0014190435646374011,Down,0.001
1415,2024-12-29 21:00:00,High,HH,70.74,0.36999999999999034,0.00525792241011791,Up,0.001
1416,2024-12-29 22:29:00,Low,HL,70.6,-0.14000000000000057,-0.0019790783149561397,Down,0.001
1417,2024-12-30 00:19:00,High,LH,70.72,0.12000000000000455,0.0016997167138810276,Up,0.001
1418,2024-12-30 02:29:00,Low,LL,70.49,-0.23000000000000398,-0.0032522624434390135,Down,0.001
1419,2024-12-30 02:32:00,High,LH,70.59,0.10000000000000853,0.0014186409419776336,Up,0.001
1420,2024-12-30 02:54:00,Low,HL,70.5,-0.09000000000000341,-0.0012749681257968604,Down,0.001
1421,2024-12-30 03:01:00,High,HH,70.66,0.1599999999999966,0.0022695035460993385,Up,0.001
1422,2024-12-30 03:18:00,Low,LL,70.42,-0.23999999999999488,-0.003396546844041781,Down,0.001
1423,2024-12-30 03:30:00,High,LH,70.57,0.14999999999999147,0.002130076682760551,Up,0.001
1424,2024-12-30 03:44:00,Low,LL,70.29,-0.2799999999999869,-0.003967691653677052,Down,0.001
1425,2024-12-30 03:51:00,High,LH,70.38,0.0899999999999892,0.001280409731113874,Up,0.001
1426,2024-12-30 03:57:00,Low,LL,70.21,-0.1700000000000017,-0.0024154589371980784,Down,0.001
1427,2024-12-30 04:25:00,High,HH,70.68,0.4700000000000131,0.0066942031049710415,Up,0.001
1428,2024-12-30 04:42:00,Low,HL,70.5,-0.18000000000000682,-0.002546689303905003,Down,0.001
1429,2024-12-30 04:50:00,High,LH,70.62,0.12000000000000455,0.0017021276595745594,Up,0.001
1430,2024-12-30 05:12:00,Low,LL,70.32,-0.30000000000001137,-0.004248088360238045,Down,0.001
1431,2024-12-30 05:26:00,High,LH,70.41,0.09000000000000341,0.0012798634812287712,Up,0.001
1432,2024-12-30 05:28:00,Low,LL,70.31,-0.09999999999999432,-0.0014202528049992447,Down,0.001
1433,2024-12-30 05:48:00,High,HH,70.59,0.28000000000000114,0.003982363817380152,Up,0.001
1434,2024-12-30 06:15:00,Low,HL,70.46,-0.13000000000000966,-0.0018416206261511192,Down,0.001
1435,2024-12-30 06:41:00,High,HH,70.67,0.21000000000000796,0.0029804144195288984,Up,0.001
1436,2024-12-30 06:42:00,Low,HL,70.59,-0.0799999999999983,-0.0011320220744304166,Down,0.001
1437,2024-12-30 07:16:00,High,HH,70.96,0.36999999999999034,0.005241535628275784,Up,0.001
1438,2024-12-30 07:23:00,Low,HL,70.85,-0.10999999999999943,-0.0015501691093573466,Down,0.001
1439,2024-12-30 07:36:00,High,HH,70.98,0.13000000000000966,0.0018348623853212676,Up,0.001
1440,2024-12-30 08:13:00,Low,LL,70.73,-0.25,-0.0035221189067342618,Down,0.001
1441,2024-12-30 08:56:00,High,HH,71.05,0.3199999999999932,0.004524247136999726,Up,0.001
1442,2024-12-30 08:59:00,Low,HL,70.97,-0.0799999999999983,-0.0011259676284306464,Down,0.001
1443,2024-12-30 09:21:00,High,HH,71.27,0.29999999999999716,0.004227138227419935,Up,0.001
1444,2024-12-30 09:25:00,Low,HL,71.13,-0.14000000000000057,-0.0019643608811561464,Down,0.001
1445,2024-12-30 09:36:00,High,LH,71.24,0.10999999999999943,0.001546464220441468,Up,0.001
1446,2024-12-30 09:43:00,Low,LL,71.12,-0.11999999999999034,-0.0016844469399212025,Down,0.001
1447,2024-12-30 09:56:00,High,HH,71.28,0.1599999999999966,0.0022497187851517886,Up,0.001
1448,2024-12-30 10:05:00,Low,LL,70.98,-0.29999999999999716,-0.004208754208754217,Down,0.001
1449,2024-12-30 10:14:00,High,LH,71.17,0.18999999999999773,0.0026768103691179324,Up,0.001
1450,2024-12-30 10:19:00,Low,HL,71.05,-0.12000000000000455,-0.0016861036953773612,Down,0.001
1451,2024-12-30 10:32:00,High,HH,71.33,0.28000000000000114,0.003940886699507429,Up,0.001
1452,2024-12-30 10:36:00,Low,HL,71.22,-0.10999999999999943,-0.0015421281368288575,Down,0.001
1453,2024-12-30 10:40:00,High,HH,71.42,0.20000000000000284,0.002808199943836076,Up,0.001
1454,2024-12-30 10:49:00,Low,LL,71.21,-0.21000000000000796,-0.0029403528423411762,Down,0.001
1455,2024-12-30 10:52:00,High,LH,71.34,0.13000000000000966,0.0018255862940599332,Up,0.001
1456,2024-12-30 11:01:00,Low,HL,71.21,-0.13000000000000966,-0.0018222596019065174,Down,0.001
1457,2024-12-30 11:12:00,High,HH,71.4,0.19000000000001194,0.0026681645836259538,Up,0.001
1458,2024-12-30 11:33:00,Low,LL,70.91,-0.4900000000000091,-0.006862745098039302,Down,0.001
1459,2024-12-30 11:53:00,High,LH,71.29,0.38000000000000966,0.005358905655055812,Up,0.001
1460,2024-12-30 11:57:00,Low,HL,71.21,-0.0800000000000125,-0.0011221770234256523,Down,0.001
1461,2024-12-30 12:10:00,High,HH,71.54,0.3300000000000125,0.004634180592613557,Up,0.001
1462,2024-12-30 12:52:00,Low,HL,71.25,-0.29000000000000625,-0.004053676265026618,Down,0.001
1463,2024-12-30 13:05:00,High,LH,71.33,0.0799999999999983,0.0011228070175437477,Up,0.001
1464,2024-12-30 13:10:00,Low,HL,71.25,-0.0799999999999983,-0.0011215477358754722,Down,0.001
1465,2024-12-30 13:14:00,High,HH,71.37,0.12000000000000455,0.0016842105263159546,Up,0.001
1466,2024-12-30 14:22:00,Low,LL,70.79,-0.5799999999999983,-0.008126663864368777,Down,0.001
1467,2024-12-30 14:30:00,High,LH,71.07,0.2799999999999869,0.00395536092668447,Up,0.001
1468,2024-12-30 14:46:00,Low,HL,70.88,-0.18999999999999773,-0.0026734205712677372,Down,0.001
1469,2024-12-30 15:28:00,High,HH,71.26,0.38000000000000966,0.005361173814898645,Up,0.001
1470,2024-12-30 18:13:00,Low,HL,71.09,-0.1700000000000017,-0.0023856300870053193,Down,0.001
1471,2024-12-30 20:06:00,High,HH,71.4,0.3100000000000023,0.004360669573779674,Up,0.001
1472,2024-12-30 20:25:00,Low,HL,71.31,-0.09000000000000341,-0.0012605042016806678,Down,0.001
1473,2024-12-30 20:48:00,High,HH,71.58,0.269999999999996,0.003786285233487563,Up,0.001
1474,2024-12-30 22:04:00,Low,HL,71.33,-0.25,-0.003492595697122125,Down,0.001
1475,2024-12-30 22:23:00,High,LH,71.43,0.10000000000000853,0.0014019346698443957,Up,0.001
1476,2024-12-30 23:00:00,Low,HL,71.34,-0.09000000000000341,-0.0012599748005039935,Down,0.001
1477,2024-12-30 23:47:00,High,HH,71.66,0.3199999999999932,0.004485562097000129,Up,0.001
1478,2024-12-31 00:31:00,Low,HL,71.57,-0.09000000000000341,-0.0012559307842590073,Down,0.001
1479,2024-12-31 01:53:00,High,HH,71.73,0.1600000000000108,0.0022355735643426744,Up,0.001
1480,2024-12-31 03:34:00,Low,LL,71.4,-0.3299999999999983,-0.00460058552906728,Down,0.001
1481,2024-12-31 03:44:00,High,LH,71.61,0.20999999999999375,0.002941176470588225,Up,0.001
1482,2024-12-31 03:49:00,Low,HL,71.49,-0.12000000000000455,-0.0016757436112275759,Down,0.001
1483,2024-12-31 04:00:00,High,HH,71.64,0.15000000000000568,0.0020981955518255546,Up,0.001
1484,2024-12-31 04:39:00,Low,LL,71.37,-0.269999999999996,-0.0037688442211054607,Down,0.001
1485,2024-12-31 04:44:00,High,LH,71.47,0.09999999999999432,0.0014011489421323908,Up,0.001
1486,2024-12-31 05:04:00,Low,LL,71.36,-0.10999999999999943,-0.0015391073177556391,Down,0.001
1487,2024-12-31 05:40:00,High,HH,71.6,0.23999999999999488,0.0033632286995515237,Up,0.001
1488,2024-12-31 05:54:00,Low,HL,71.41,-0.18999999999999773,-0.002653631284916136,Down,0.001
1489,2024-12-31 06:12:00,High,HH,71.65,0.2400000000000091,0.0033608738271952987,Up,0.001
1490,2024-12-31 06:28:00,Low,HL,71.45,-0.20000000000000284,-0.002791346824843055,Down,0.001
1491,2024-12-31 06:57:00,High,LH,71.62,0.1700000000000017,0.002379286214135856,Up,0.001
1492,2024-12-31 07:04:00,Low,HL,71.54,-0.0799999999999983,-0.0011170064227868925,Down,0.001
1493,2024-12-31 07:12:00,High,HH,71.7,0.1599999999999966,0.002236511042773115,Up,0.001
1494,2024-12-31 07:33:00,Low,LL,71.2,-0.5,-0.006973500697350032,Down,0.001
1495,2024-12-31 07:35:00,High,LH,71.29,0.09000000000000341,0.001264044943820375,Up,0.001
1496,2024-12-31 08:12:00,Low,LL,70.89,-0.4000000000000057,-0.005610885117127262,Down,0.001
1497,2024-12-31 08:27:00,High,LH,71.06,0.1700000000000017,0.0023980815347721673,Up,0.001
1498,2024-12-31 08:30:00,Low,HL,70.98,-0.0799999999999983,-0.0011258091753447719,Down,0.001
1499,2024-12-31 08:37:00,High,HH,71.09,0.10999999999999943,0.0015497323189630485,Up,0.001
1500,2024-12-31 08:51:00,Low,HL,70.99,-0.10000000000000853,-0.0014066676044451887,Down,0.001
1501,2024-12-31 09:15:00,High,HH,71.52,0.5300000000000011,0.007465840259191392,Up,0.001
1502,2024-12-31 09:18:00,Low,HL,71.35,-0.1700000000000017,-0.002376957494407139,Down,0.001
1503,2024-12-31 09:32:00,High,HH,71.57,0.21999999999999886,0.003083391730903884,Up,0.001
1504,2024-12-31 09:41:00,Low,HL,71.44,-0.12999999999999545,-0.001816403521028298,Down,0.001
1505,2024-12-31 09:43:00,High,LH,71.52,0.0799999999999983,0.0011198208286673506,Up,0.001
1506,2024-12-31 09:51:00,Low,LL,71.3,-0.21999999999999886,-0.0030760626398209645,Down,0.001
1507,2024-12-31 09:59:00,High,HH,71.56,0.2600000000000051,0.0036465638148668322,Up,0.001
1508,2024-12-31 10:05:00,Low,HL,71.36,-0.20000000000000284,-0.0027948574622694844,Down,0.001
1509,2024-12-31 10:19:00,High,HH,71.65,0.29000000000000625,0.004063901345291665,Up,0.001
1510,2024-12-31 10:26:00,Low,HL,71.53,-0.12000000000000455,-0.001674808094905833,Down,0.001
1511,2024-12-31 10:30:00,High,LH,71.64,0.10999999999999943,0.0015378163008528123,Up,0.001
1512,2024-12-31 10:34:00,Low,LL,71.52,-0.12000000000000455,-0.0016750418760469454,Down,0.001
1513,2024-12-31 10:44:00,High,HH,71.65,0.13000000000000966,0.0018176733780761456,Up,0.001
1514,2024-12-31 10:48:00,Low,HL,71.57,-0.0800000000000125,-0.001116538729937333,Down,0.001
1515,2024-12-31 10:57:00,High,HH,71.7,0.13000000000000966,0.001816403521028409,Up,0.001
1516,2024-12-31 11:01:00,Low,HL,71.6,-0.10000000000000853,-0.0013947001394701841,Down,0.001
1517,2024-12-31 11:36:00,High,HH,71.81,0.21000000000000796,0.0029329608938548635,Up,0.001
1518,2024-12-31 11:47:00,Low,HL,71.68,-0.12999999999999545,-0.0018103328227265791,Down,0.001
1519,2024-12-31 11:50:00,High,HH,71.81,0.12999999999999545,0.0018136160714286031,Up,0.001
1520,2024-12-31 12:02:00,Low,LL,71.65,-0.1599999999999966,-0.0022281019356634735,Down,0.001
1521,2024-12-31 12:26:00,High,HH,71.83,0.1799999999999926,0.0025122121423586385,Up,0.001
1522,2024-12-31 12:30:00,Low,HL,71.75,-0.0799999999999983,-0.0011137407768341268,Down,0.001
1523,2024-12-31 13:24:00,High,HH,72.0,0.25,0.0034843205574912606,Up,0.001
1524,2024-12-31 13:42:00,Low,HL,71.77,-0.23000000000000398,-0.0031944444444444997,Down,0.001
1525,2024-12-31 13:56:00,High,LH,71.88,0.10999999999999943,0.00153267381914457,Up,0.001
1526,2024-12-31 14:09:00,Low,HL,71.78,-0.09999999999999432,-0.0013912075681691283,Down,0.001
1527,2024-12-31 14:22:00,High,HH,71.91,0.12999999999999545,0.001811089439955449,Up,0.001
1528,2024-12-31 14:28:00,Low,LL,71.69,-0.21999999999999886,-0.003059379780280924,Down,0.001
1529,2024-12-31 14:58:00,High,HH,71.93,0.2400000000000091,0.0033477472450831325,Up,0.001
1530,2024-12-31 16:30:00,Low,HL,71.75,-0.18000000000000682,-0.002502432920895359,Down,0.001
1531,2024-12-31 16:59:00,High,LH,71.87,0.12000000000000455,0.0016724738675959472,Up,0.001
